contentId,recommended_contentIds
5817939718364925129,"[np.int64(5817939718364925129), np.int64(2628816849077589497), np.int64(-7766518409111702133), np.int64(5967886403500658324), np.int64(-7442296890640709658)]"
2628816849077589497,"[np.int64(5817939718364925129), np.int64(2628816849077589497), np.int64(-7766518409111702133), np.int64(5967886403500658324), np.int64(-7442296890640709658)]"
-847494979958007433,"[np.int64(215332765550420709), np.int64(-4562218760600603086), np.int64(7187598944032799890), np.int64(-6642751159620064055), np.int64(8195862936106508846)]"
-7527881206365368,"[np.int64(-8245663037926520114), np.int64(-5082274522455747241), np.int64(123378787151399958), np.int64(1115750778137998115), np.int64(-1138633255366005559)]"
5949788789046720741,"[np.int64(7270966256391553686), np.int64(-4977928818612291634), np.int64(-115909536143817330), np.int64(-6394075099886393346), np.int64(-1483274517395674620)]"
3467834993860080188,"[np.int64(-912681925384819247), np.int64(-3224698078244963479), np.int64(8028897172674067530), np.int64(-1124738136890721085), np.int64(5217724704513784613)]"
660451400045043370,"[np.int64(8289800212949675494), np.int64(8289800212949675494), np.int64(-6739959707791598779), np.int64(966067567430037498), np.int64(-4615575698508618335)]"
-4280604324733069853,"[np.int64(-6884335507424704154), np.int64(5163772683749067995), np.int64(1220948775534529013), np.int64(3801658304588389996), np.int64(7581009799961380333)]"
524776334673868069,"[np.int64(-532999578436827210), np.int64(638282658987724754), np.int64(365571143597993923), np.int64(365571143597993923), np.int64(5092635400707338872)]"
5842191581670322333,"[np.int64(-4126288159365354498), np.int64(6097677219931837830), np.int64(3407455496422791860), np.int64(6525794335263078309), np.int64(-5954724412982705962)]"
-5658245291907121574,"[np.int64(8065912276310959188), np.int64(7813943820850065086), np.int64(4241385837165861843), np.int64(6304895356046683527), np.int64(428486625959995206)]"
7182931494487573654,"[np.int64(240943776326872028), np.int64(-3405516291669853723), np.int64(4909630283317268181), np.int64(-7009536306337650657), np.int64(4307023751244532288)]"
5761988486867612282,"[np.int64(-3920984929373505016), np.int64(-8099145207792678586), np.int64(-6739959707791598779), np.int64(-5997769775112032630), np.int64(-1892877682006771545)]"
-8047634385511625486,"[np.int64(4991224059205503283), np.int64(7071371416976898441), np.int64(826748584447376099), np.int64(7534917347133949300), np.int64(-2976309714446243509)]"
826748584447376099,"[np.int64(-1630229587164086350), np.int64(3575694866055127253), np.int64(-7130425546996181071), np.int64(-9137036168156595470), np.int64(-5014627593450767720)]"
6678691743269420670,"[np.int64(3564394485543941353), np.int64(-5637143900506554933), np.int64(-7126520323752764957), np.int64(5250363310227021277), np.int64(-6570327055377820618)]"
1990052153136096105,"[np.int64(764116021156146784), np.int64(1184320069221244535), np.int64(-96719740408441346), np.int64(-6728844082024523434), np.int64(7251252752220327534)]"
1184320069221244535,"[np.int64(1990052153136096105), np.int64(-6308850935767965758), np.int64(-6728844082024523434), np.int64(-2976309714446243509), np.int64(-6765871608738223618)]"
5854206600849997966,"[np.int64(1469580151036142903), np.int64(8886002764685330098), np.int64(8651615486877503655), np.int64(-4754223659064624252), np.int64(-8467102776052559275)]"
1971653634364577968,"[np.int64(2639926854188906104), np.int64(1115750778137998115), np.int64(-5082274522455747241), np.int64(4313871021753084020), np.int64(123378787151399958)]"
-6380034335041404646,"[np.int64(-844797936291539016), np.int64(-7534240757267992657), np.int64(-5395935973320542237), np.int64(8120046881003900118), np.int64(5834671664627894569)]"
7013665235990336340,"[np.int64(6769852549722242790), np.int64(-2440247087447106971), np.int64(8386493184609384928), np.int64(-583471248660258378), np.int64(2601622077116449484)]"
-427385793606723821,"[np.int64(-1024046541613287684), np.int64(8631616594020837056), np.int64(3455160158461205368), np.int64(-7002558676365724983), np.int64(5929055844564382383)]"
8416004328454490172,"[np.int64(8416004328454490172), np.int64(4579557799493615039), np.int64(127799031949294618), np.int64(521382866757596943), np.int64(-5573840044320724169)]"
8416004328454490172,"[np.int64(8416004328454490172), np.int64(4579557799493615039), np.int64(127799031949294618), np.int64(521382866757596943), np.int64(-5573840044320724169)]"
-2890958311805113955,"[np.int64(4702466408529036844), np.int64(1981046186743381313), np.int64(5395868751435718725), np.int64(-4126288159365354498), np.int64(-6308850935767965758)]"
5779887740609126631,"[np.int64(4161491675236615151), np.int64(6341647533150019811), np.int64(123378787151399958), np.int64(-8797444257711529901), np.int64(1115750778137998115)]"
378386436485699053,"[np.int64(123378787151399958), np.int64(2639926854188906104), np.int64(-7009536306337650657), np.int64(-5843518165523212471), np.int64(-8254222281357012124)]"
-8800029253812071912,"[np.int64(-3387298624573211014), np.int64(6669026579073415958), np.int64(-844797936291539016), np.int64(-8286289711960957081), np.int64(962287586799267519)]"
6766105865162331239,"[np.int64(-8377626164558006982), np.int64(8120046881003900118), np.int64(-6308850935767965758), np.int64(6999813113145211708), np.int64(-3872763991286728274)]"
3585886677712899987,"[np.int64(-9128652074338368262), np.int64(-993224631915984347), np.int64(-9089854794058353436), np.int64(-434149774629603391), np.int64(638282658987724754)]"
3196303498841885455,"[np.int64(-5799839529845993396), np.int64(8626761683919164251), np.int64(7851022564818849560), np.int64(1649085803937938638), np.int64(-6592496241044177853)]"
7174452660053929140,"[np.int64(5238119115012015307), np.int64(4139191914110236238), np.int64(7255021292858609470), np.int64(4069333494579100211), np.int64(-2976309714446243509)]"
7727369224210483739,"[np.int64(-1564468014116140117), np.int64(-7342604649736473979), np.int64(8259682769688682084), np.int64(6743199836219189414), np.int64(7616472242818646827)]"
8946250624470221174,"[np.int64(-8189315446782327370), np.int64(-799315203186826480), np.int64(-7442296890640709658), np.int64(5817939718364925129), np.int64(5817939718364925129)]"
363798057559041921,"[np.int64(-5808672937983623398), np.int64(-5808672937983623398), np.int64(2468005329717107277), np.int64(-2237790708081130271), np.int64(-1556169727291354289)]"
-5403733687257676872,"[np.int64(-7666273193533605701), np.int64(-5414889822782394955), np.int64(-2323511129839590090), np.int64(-8968101771604200516), np.int64(-6761163882540291832)]"
-7539647701814009718,"[np.int64(-2034054811536485879), np.int64(1796618361228441836), np.int64(-6859363289291329827), np.int64(-7273935215244206740), np.int64(-5082274522455747241)]"
2081512200574495983,"[np.int64(6798386551136144335), np.int64(-4316394955033262743), np.int64(4430356355587165611), np.int64(6658257247913756761), np.int64(7814856426770804213)]"
-3040610224044779845,"[np.int64(-1492913151930215984), np.int64(-2808969983997441543), np.int64(2093656054622337275), np.int64(2231749805468232267), np.int64(-1022885988494278200)]"
-3258959365023720872,"[np.int64(-5843518165523212471), np.int64(8074780316213343498), np.int64(-72844094766108869), np.int64(-5794047401651735687), np.int64(484986956330644320)]"
-4309525417316029305,"[np.int64(3720742491238027703), np.int64(7775857588929395558), np.int64(6015995473246774717), np.int64(-2703878216681968882), np.int64(1021946628105173582)]"
-7555896091148631419,"[np.int64(-6598777110696521045), np.int64(6797033574746412211), np.int64(9026402401132606773), np.int64(-8689798332822398451), np.int64(-4084394822880420062)]"
-9089854794058353436,"[np.int64(3609315114795782005), np.int64(-434149774629603391), np.int64(-7895534832212398576), np.int64(-1917202688559171732), np.int64(3064370296170038610)]"
-5829979886567267504,"[np.int64(-4218676349553328084), np.int64(-8942026248671582808), np.int64(-5179258585851879449), np.int64(2731915238980099593), np.int64(3328253785421705444)]"
-3387298624573211014,"[np.int64(4313871021753084020), np.int64(231281690254211527), np.int64(-2323511129839590090), np.int64(-6761163882540291832), np.int64(-6859363289291329827)]"
-4487024160266973763,"[np.int64(-6772940823843058601), np.int64(2051327203770554158), np.int64(1117455951802655890), np.int64(-8591127493017117985), np.int64(-3875881534863988868)]"
-3130182799308303924,"[np.int64(-2899726011463496555), np.int64(374352050712569304), np.int64(-8968101771604200516), np.int64(3367026768872537336), np.int64(-6761163882540291832)]"
-1452340812018195881,"[np.int64(5779887740609126631), np.int64(3367026768872537336), np.int64(4161491675236615151), np.int64(6341647533150019811), np.int64(-8771338872124599367)]"
1059874396577697902,"[np.int64(1862503310075246782), np.int64(-2323511129839590090), np.int64(6940370558848102253), np.int64(1971653634364577968), np.int64(372531153711028286)]"
5328558001212551235,"[np.int64(-2203297578165226595), np.int64(5135371516547401748), np.int64(6908884359295619150), np.int64(4109618890343020064), np.int64(-9056114023474725450)]"
54211792749134075,"[np.int64(-6570327055377820618), np.int64(638282658987724754), np.int64(-3751249597609107201), np.int64(6678691743269420670), np.int64(-2382583983070627054)]"
-6537529846890876234,"[np.int64(-4333957157636611418), np.int64(-8819557474068526071), np.int64(-4291244850221551577), np.int64(-7876497512693688413), np.int64(-1403735753867098241)]"
-8992201526199201450,"[np.int64(-986193709330758766), np.int64(787067277772219433), np.int64(2607211459879791691), np.int64(8712996026808754180), np.int64(-912681925384819247)]"
-5843518165523212471,"[np.int64(-72844094766108869), np.int64(4563006651994272837), np.int64(4815632823882298534), np.int64(2639926854188906104), np.int64(123378787151399958)]"
8856169137131817223,"[np.int64(1115750778137998115), np.int64(-8968101771604200516), np.int64(2639926854188906104), np.int64(6341647533150019811), np.int64(123378787151399958)]"
2715453133655798791,"[np.int64(-8722526817358894474), np.int64(833256912680066502), np.int64(7004101889471761341), np.int64(-3697359635590244386), np.int64(-8618420761918493321)]"
1992928170409443117,"[np.int64(-5848755753905481990), np.int64(1567984561327445971), np.int64(1796618361228441836), np.int64(-6859363289291329827), np.int64(-3699283667575074041)]"
-4024778022934140027,"[np.int64(-8194774279664546436), np.int64(7606744605433799135), np.int64(-8900113512825364282), np.int64(3293246847422795557), np.int64(-4700714777342103147)]"
-1787737696395220629,"[np.int64(3367026768872537336), np.int64(-3130182799308303924), np.int64(3470393457385461859), np.int64(123378787151399958), np.int64(1115750778137998115)]"
-4195851681734441295,"[np.int64(-8704908797766843570), np.int64(8259682769688682084), np.int64(-1564468014116140117), np.int64(2788367348502337122), np.int64(5410293063635507608)]"
711995695898078056,"[np.int64(1971653634364577968), np.int64(2321412363020240814), np.int64(-5037827401452845772), np.int64(-7805090055463938263), np.int64(-5082274522455747241)]"
7506614456429888492,"[np.int64(-4749032095489327822), np.int64(-7463305179076477879), np.int64(-5017021199558167721), np.int64(4877833951599818487), np.int64(-2923886912694084893)]"
-3058031327323357308,"[np.int64(8651615486877503655), np.int64(8886002764685330098), np.int64(-14569272361926584), np.int64(-7639185658532886960), np.int64(428486625959995206)]"
5901067357946111913,"[np.int64(4313871021753084020), np.int64(-2167839778474325326), np.int64(-6359164149051198083), np.int64(-8968101771604200516), np.int64(-5082274522455747241)]"
-3295730307439884506,"[np.int64(9056727675613132316), np.int64(-8510490754427841940), np.int64(-6249065792190816357), np.int64(-5488842573681626972), np.int64(-532999578436827210)]"
-3073433549435888423,"[np.int64(1012456848389051365), np.int64(-8947720860550700506), np.int64(-2167839778474325326), np.int64(-6643406494673362190), np.int64(-321691855821364131)]"
-7977868424702448788,"[np.int64(1862503310075246782), np.int64(-8968101771604200516), np.int64(-7009536306337650657), np.int64(-5088157426675091741), np.int64(-2323511129839590090)]"
-7762049078455894395,"[np.int64(957332268361319692), np.int64(8886002764685330098), np.int64(2317969739828155334), np.int64(-3058031327323357308), np.int64(5854206600849997966)]"
2096088841518695759,"[np.int64(2259988589066296676), np.int64(-8968101771604200516), np.int64(4313871021753084020), np.int64(231281690254211527), np.int64(4634963407423735625)]"
-3248233692182971167,"[np.int64(-1242702988593021334), np.int64(6565723369088595990), np.int64(8028897172674067530), np.int64(-958925381525830552), np.int64(-945863510619496974)]"
-8278375716950339547,"[np.int64(7286613907013366088), np.int64(4422997595777504091), np.int64(-5361115220834660562), np.int64(-7570652411388243006), np.int64(-7051470020148066326)]"
-4893195573827770029,"[np.int64(-3060116862184714437), np.int64(5533752987392101383), np.int64(2072448887839540892), np.int64(-7002558676365724983), np.int64(-7580433478964181862)]"
3151913710743441986,"[np.int64(-8254222281357012124), np.int64(4313871021753084020), np.int64(-2323511129839590090), np.int64(-8968101771604200516), np.int64(123378787151399958)]"
2725842723638001955,"[np.int64(1796618361228441836), np.int64(-4655195825208522542), np.int64(231281690254211527), np.int64(2285214528595997209), np.int64(-6590064508646491981)]"
6800965548226529308,"[np.int64(2572662123697831414), np.int64(-1101361754763388054), np.int64(-9041546321432974047), np.int64(-4049108709890217048), np.int64(8676570915361993722)]"
